startt-angel-id,investor-name,summary,confidence_score,data_quality_score,total_investments,location,processing_timestamp,,,,
st-ppa-710,Nishith Rastogi,"Nishith Rastogi, with 10 years as Founder & CEO of Locus.sh, offers deep insights in AI and Consumer Health sectors. His portfolio includes Mysa and Ultrahuman, showcasing a focus on Technology & Digital Innovation. Active investor since 2019, he provides strategic guidance for founders seeking growth capital in tech-driven markets.

---

This summary highlights Rastogi's professional credibility, sector expertise, and the specific value he offers to founders, aligning with their needs for investment and industry insights.",0.83968254,1.066666667,4,,2025-05-25T20:15:14.001681,,,,
st-ppa-1101,Siddharth Bhaskar Shah,"Siddharth Bhaskar Shah is a strategic investor with a keen focus on Technology & Digital Innovation, Textiles & Apparel, and Education & EdTech sectors. His portfolio includes AI-driven companies like Aris Infra and Jiraaf, demonstrating expertise in high-growth areas. Active since 2020, his investment pattern shows consistent engagement, offering founders access to cutting-edge technology insights and sector-specific growth strategies.",0.611111111,0.666666667,6,,2025-05-25T20:15:20.751765,,,,
st-ppa-1135,Srini Koppolu,"Srini Koppolu, with 44 years of experience as a founder and CEO at NewsPlus, is an angel investor focused on Retail & Digital Commerce and Emerging Technologies. His expertise in Niche E-Commerce Platforms offers strategic insights for growth-stage startups. Based in India, he provides targeted investment to founders seeking capital in tech-driven retail sectors.

---

This summary emphasizes Koppolu's professional background, sector-specific expertise, and geographic relevance, aligning with the critical requirements provided.",0.695238095,1,4,,2025-05-25T20:15:27.800496,,,,
st-ppa-1056,Shaishav Dharia,"Shaishav Dharia, with 28 years of leadership at Lodha Group and strategic roles in McKinsey & Company, KPMG Consulting, offers deep real estate and infrastructure expertise. His investment focus is AgriTech, demonstrated by recent backing of Nutrifresh. Founders seeking capital for sustainable agriculture projects will benefit from his industry insights and experience-driven guidance.",0.606349206,1.066666667,1,,2025-05-25T20:15:33.798547,,,,
st-ppa-955,Xavier Britto,"Xavier Britto brings focused expertise in PropTech, with a proven track record of investing in Real Estate & Construction sectors through HowdyDo. His strategic investment history offers founders access to niche industry insights and sector-specific growth opportunities. While geographically unspecified, his singular yet impactful investment pattern suggests targeted value for early-stage PropTech ventures seeking specialized guidance.",0.498412698,0.733333333,1,,2025-05-25T20:15:39.399527,,,,
st-ppa-801,Priti Rao,"Priti Rao offers strategic insights in Healthcare & Life Sciences, with a proven track record as an Independent Director at Mastek Ltd. Her investment focus on MedTech/BioTech aligns with innovative startups. Rao's board experience and recent activity provide credibility and sector-specific guidance, making her a valuable partner for founders seeking capital and mentorship in these fields.",0.773015873,1.066666667,1,,2025-05-25T20:15:45.595301,,,,
st-ppa-1297,Virender Sehwag,Limited data available for Virender Sehwag,0.1,0.1,0,,2025-05-25T20:15:47.724573,,,,
st-ppa-701,Nirav Choksi,"Nirav Choksi, with 47 years of leadership experience, offers strategic insights in CleanTech & Sustainability and Technology sectors. His investments focus on Renewable Energy and Cloud Computing, evidenced by backing companies like GEGADYNE ENERGY. Founders gain from his deep industry expertise and proven track record in fostering innovation-driven growth, particularly relevant for tech-focused ventures seeking sustainable development.",0.861904762,1,3,,2025-05-25T20:15:53.527733,,,,
st-ppa-795,Pravin Agarwala,"Pravin Agarwala, with 35 years of experience as a co-founder and CEO at BetterPlace Safety Solutions Pvt Ltd, offers strategic insights in PropTech, Transportation Services, and Cloud Computing. His investment pattern includes active engagement in Real Estate & Construction and Technology sectors, providing founders access to niche expertise and growth opportunities across these industries.",0.773015873,1.066666667,3,,2025-05-25T20:15:59.460923,,,,
st-ppa-910,Ravi Trivedi,"Ravi Trivedi, with 25 years in leadership roles at Srijan Capital and PushEngage, offers strategic insights into EdTech and Vocational Training sectors. His investment focus includes Skillenza and VENTURESITY, providing founders access to his extensive network and sector-specific expertise. Ideal for startups seeking guidance in education technology across India.

---

This summary highlights Ravi Trivedi's professional credibility, specific industry expertise, and the value he brings to founders in relevant sectors, with a geographic emphasis on India.",0.861904762,1,2,,2025-05-25T20:16:07.102901,,,,
st-ppa-1167,Sumit Shah,"Sumit Shah is a focused EdTech and Consumer Electronics investor, with recent activity in 2022 targeting companies like GROWTHSCHOOL and Josh talks. His expertise lies in nurturing growth within these sectors, providing strategic insights and support tailored for early-stage ventures. Ideal for founders seeking sector-specific guidance and capital in these industries.",0.511111111,0.666666667,3,,2025-05-25T20:16:12.639691,,,,
st-ppa-1181,Sunjay Kapur,"Sunjay Kapur, with 39 years in leadership roles at Sona Group and CII Northern Region, offers strategic insights into Manufacturing & Industry 4.0 and Food & Beverage Technology. His recent investments in niche e-commerce and industrial services demonstrate a keen focus on innovation-driven sectors. Founders seeking capital in these areas will benefit from his deep industry expertise and regional influence.",0.673015873,1.066666667,5,,2025-05-25T20:16:18.914120,,,,
st-ppa-919,Riju Jhunjhunwala,"Riju Jhunjhunwala, with 60 years of leadership in energy and textiles, offers strategic insights into FashionTech investments. As a seasoned founder and managing director at Bhilwara Energy Ltd., he brings credibility and sector-specific expertise. His recent investment in Dressfolk highlights his focus on innovative apparel solutions, providing founders with valuable industry connections and growth strategies.

(Note: Geographic relevance is not specified due to lack of data.)",0.73968254,1.066666667,1,,2025-05-25T20:16:25.853418,,,,
st-ppa-604,Meena Ganesh,"Meena Ganesh offers strategic insights from her 60-year tenure, including leadership at Microsoft and Portea. Her investments in MedTech, niche e-commerce, and digital innovation reflect a deep understanding of consumer health and technology sectors. As Chairperson of Portea, she provides valuable mentorship and industry connections, particularly beneficial for founders seeking growth capital in healthcare and tech industries globally.",0.861904762,1,3,,2025-05-25T20:16:32.628425,,,,
st-ppa-1281,Vikram Lakhotia,"Vikram Lakhotia, with 10 years in logistics leadership, brings strategic insights from roles at Logistics Solutions Inc. and Standard Multimodal Logistics Pvt Ltd. His investment focus is on Financial Services & FinTech, particularly Digital Lending & Neobanks, and AI. Founders seeking capital in these sectors will benefit from his operational expertise and targeted investment history.",0.628571429,1,2,,2025-05-25T20:16:38.675793,,,,
st-ppa-184,Anurag Agrawal,"Anurag Agrawal, with 56 years in finance leadership roles at Arohan Financial Services and Intellecap, offers strategic insights into Manufacturing & Supply Chain Innovation. His recent investment in PrintBrix highlights a focused expertise in Textiles & Apparel. Founders can leverage his deep industry knowledge for tailored growth strategies within this sector.

(Note: Geographic relevance not specified; assume broad applicability based on professional background.)",0.706349206,1.066666667,1,,2025-05-25T20:16:45.340739,,,,
st-ppa-399,Gaurav Mathrawala,"Gaurav Mathrawala, with 22 years in reinsurance leadership, offers strategic insights into risk management crucial for startups. His recent investment in FashionTech's Chupps highlights a keen interest in innovative textiles and apparel sectors. While his geographic focus is unspecified, his industry expertise can guide founders navigating complex insurance landscapes.

---

This summary emphasizes Mathrawala’s professional credibility, sector-specific expertise, and the strategic value he brings to founders, particularly those in industries intersecting with reinsurance and FashionTech.",0.673015873,1.066666667,1,,2025-05-25T20:16:52.788026,,,,
st-ppa-426,Harpreet Singh,"Harpreet Singh, with 20 years of experience as Co-Founder & CIO at Alternative Path, specializes in Education & EdTech, particularly Vocational & Skills Training. His strategic investment in Skillbee underscores his commitment to empowering educational startups. Founders can leverage his deep sector expertise and proven track record for growth-focused capital infusion.

---

This summary emphasizes Harpreet Singh's professional credibility, specific industry focus, and the tangible value he offers to founders in the EdTech space.",0.706349206,1.066666667,1,,2025-05-25T20:16:59.909857,,,,
st-ppa-28,Abhishek Lodha,"Abhishek Lodha is a strategic TravelTech investor with focused expertise in the Travel, Hospitality & Experiences sectors. His portfolio includes Housr, demonstrating deep sector knowledge. Although new to investing, his targeted investment approach offers founders access to niche industry insights and potential growth opportunities within these specific markets.",0.466666667,0.6,1,,2025-05-25T20:17:05.215377,,,,
st-ppa-1152,Sudhir Rao,"Sudhir Rao, with 23 years in financial services and FinTech, founded IndusAge Capital, focusing on Web3 & Emerging Tech investments. His expertise in navigating complex financial landscapes offers strategic guidance and credibility, particularly for startups in these sectors. Although his investment activity is limited to one deal since 2015, his deep industry insights provide valuable mentorship and network access within India's evolving tech ecosystem.",0.861904762,1,1,,2025-05-25T20:17:11.792335,,,,
st-ppa-431,Harsh Mani Tripathi,"Harsh Mani Tripathi, with 22 years in ed-tech and digital media, offers strategic insights as an angel investor. His expertise spans MedTech, niche e-commerce, and social media sectors, demonstrated by investments like REDCLIFFE HYGIENE and WittyFeed. With a focus on Bharat-centric ventures, he provides tailored guidance for startups seeking growth capital, particularly in India's dynamic markets.

---

This summary highlights Harsh Mani Tripathi’s professional credibility, sector expertise, and specific value proposition to founders, emphasizing his relevance to Indian market dynamics.",0.861904762,1,3,,2025-05-25T20:17:20.007645,,,,
st-ppa-920,Rikant Pittie,"Rikant Pittie, co-founder of EaseMyTrip.com with 17 years' experience, focuses on automotive investments, particularly in vehicle manufacturing and OEMs. His portfolio includes Happie Curves and REGRIP, demonstrating a strategic interest in innovative automotive solutions. Founders seeking capital in this sector can benefit from his industry-specific insights and active investment history.",0.723809524,1,3,,2025-05-25T20:17:26.021668,,,,
st-ppa-1274,Vikas Poddar,"Vikas Poddar, with 32 years of leadership experience in finance and tech sectors, offers strategic insights as a founder and CEO at Rare Polychem Private Limited. His investment focus on Financial Services & FinTech and Cloud Computing aligns with emerging digital trends. With recent investments like GoalTeller, he provides targeted support for founders seeking growth capital in these high-potential areas.",0.773015873,1.066666667,2,,2025-05-25T20:17:32.424296,,,,
st-ppa-773,Pranay Prakash,"Pranay Prakash, with 14 years in HR leadership at companies like Delhivery and UnitedHealth Group, offers strategic insights into People Operations. His focused investment in Food & Beverage Technology, exemplified by Hanchens, provides sector-specific expertise and credibility. Ideal for founders seeking capital in this industry, his recent activity underscores a commitment to nurturing growth within the food tech space.",0.557142857,1,1,,2025-05-25T20:17:38.440184,,,,
st-ppa-1301,Vish Sathappan,"Vish Sathappan, with 41 years in venture capital, offers strategic insights as Executive Director at TVS Capital Funds Limited and Managing Director at AVKA Capital Advisors. His focus on CleanTech & Sustainability and Automotive sectors provides targeted expertise for growth-stage startups. His recent investments in companies like Faclon Labs demonstrate a commitment to innovative solutions, making him an invaluable partner for founders seeking capital with sector-specific knowledge.

(Note: Geographic relevance is not specified; ensure alignment with your specific needs.)",0.806349206,1.066666667,4,,2025-05-25T20:17:45.892876,,,,
st-ppa-456,Ishendra Agarwal,"Ishendra Agarwal, with 11 years in founding roles, brings deep expertise in Retail & Digital Commerce, focusing on Quick Commerce and Niche E-Commerce Platforms. His investment pattern shows a keen interest in emerging tech-driven retail solutions, offering strategic insights and connections to founders aiming for rapid growth in these sectors.",0.79047619,1,6,,2025-05-25T20:17:51.711931,,,,
st-ppa-1126,Sreedhar Peddineni,"Sreedhar Peddineni, with 38 years of experience as a co-founder in tech companies like Gainsight and GTM Buddy, offers strategic insights into AI and cloud computing investments. His active portfolio includes recent deals in digital innovation sectors such as FACTORS.AI and InFeedo. Founders seeking capital for technology-driven ventures will benefit from his industry expertise and investment focus on emerging technologies.

(Note: Geographic relevance is not specified; assume broader tech sector applicability.)",0.873015873,1.066666667,6,,2025-05-25T20:17:58.995567,,,,
st-ppa-596,Manu Chandra,"Manu Chandra, with 23 years of experience as a Director at 3i Group plc and Founder/Managing Partner at Sauce.vc, specializes in Technology & Digital Innovation and FashionTech sectors. His investment focus includes Emerging Technologies and FashionTech, offering strategic insights and capital to founders in these industries. Active investments in recent years highlight his commitment to supporting innovative startups globally.",0.706349206,1.066666667,4,,2025-05-25T20:18:05.183099,,,,
st-ppa-1120,Sneha Jain,"Sneha Jain, with 17 years in finance, brings strategic insight as a Board Member at ASHNNI and former CEO of WealthTrust Capital Services. Her investment focus is on Automotive & Components, particularly Vehicle Manufacturing & OEMs, evidenced by her backing of Ashnni Motors. Founders seeking automotive sector expertise will find her precise industry knowledge and proven track record invaluable for growth and innovation.",0.557142857,1,1,,2025-05-25T20:18:11.362874,,,,
st-ppa-883,Ramesh Srinivasan,"Ramesh Srinivasan, CFO of BankBazaar India with 25 years in finance, offers strategic insights from his tenure at AT&T and NCR Corporation. His investment in BonV Aero highlights a focus on innovative tech sectors. Geographically relevant for Indian startups, he provides financial acumen and industry-specific guidance to founders seeking growth capital.

(Note: The summary is based on the provided data; additional details may enhance precision.)",0.53015873,0.666666667,1,,2025-05-25T20:18:17.989552,,,,
st-ppa-549,Laksh Vaaman Sehgal,"Laksh Vaaman Sehgal, Vice Chairman of Motherson Group with 22 years in senior roles, offers strategic insights into niche e-commerce platforms. His investment focus on retail & digital commerce, exemplified by Joybynature, provides founders access to seasoned expertise and a proven track record in scaling innovative businesses. Geographically relevant for global expansion, Sehgal is an ideal partner for tech-driven ventures seeking growth capital.",0.546031746,0.933333333,1,,2025-05-25T20:18:24.616838,,,,
st-ppa-200,Aradhana D Chatterjee,"Aradhana D Chatterjee offers strategic insights in retail & digital commerce, with a focused investment history in niche e-commerce platforms like 1Bridge. Despite limited years of experience, her targeted sector expertise provides valuable guidance for founders aiming to scale within this dynamic industry. Geographically unspecified but potentially open to diverse markets, she brings concentrated knowledge and support tailored to early-stage ventures seeking growth capital.",0.433333333,0.6,1,,2025-05-25T20:18:30.906452,,,,
st-ppa-325,Deb Deep Sengupta,"Deb Deep Sengupta, with 31 years of leadership at SAP India & South Asia and current role in agentic automation at UiPath, offers strategic insights into technology and digital innovation sectors. His investment focus includes emerging technologies and supply chain management across Asia, providing founders access to a network of high-growth opportunities and industry-specific expertise.

---

This summary highlights Deb Deep Sengupta's professional credibility, sector expertise, and the specific value he brings to founders in relevant geographic regions.",0.73968254,1.066666667,3,,2025-05-25T20:18:38.356228,,,,
st-ppa-357,Dhruv Toshniwal,"Dhruv Toshniwal, with 13 years in leadership roles at The Pant Project and Gentera, offers strategic insights into HealthTech and niche e-commerce sectors. His investment history includes Mykare Health and Swageazy, demonstrating a focus on innovative healthcare solutions and digital commerce platforms. Ideal for founders seeking expertise in these areas, Toshniwal provides targeted growth support with a proven track record of fostering technology-driven businesses.",0.83968254,1.066666667,3,,2025-05-25T20:18:45.402436,,,,
st-ppa-894,Rathin Lahiri,"Rathin Lahiri, with 41 years of experience including a directorial role at Microsoft Corporation, offers strategic insights into retail & digital commerce. His investment in niche e-commerce platforms like The New Shop demonstrates his focus and expertise. Founders can leverage his deep industry knowledge for growth in similar sectors, benefiting from his marketing acumen and leadership background across diverse companies.

(Note: Geographic relevance is not specified in the data provided.)",0.661904762,1,1,,2025-05-25T20:18:52.057171,,,,
st-ppa-1045,Satyendra Shukla,"Satyendra Shukla, with 23 years as Founder & CEO of Four-S Services Pvt. Ltd., brings deep industry insight into Food & Beverage, particularly Restaurant & Food Service. His strategic investment in eDabba underscores a focused expertise and commitment to nurturing innovative food ventures. Ideal for founders seeking seasoned guidance and capital within this sector, especially those targeting sustainable growth models.",0.761904762,1,1,,2025-05-25T20:18:58.288223,,,,
st-ppa-441,Hemant Bharatram,"Hemant Bharatram offers strategic value in the EdTech sector, with a focused investment history in education technology, exemplified by his backing of Notesgen. His expertise lies in nurturing early-stage startups within this niche, providing tailored guidance and resources. While geographic details are unspecified, his singular but impactful investment pattern suggests deep industry insight beneficial for founders seeking specialized EdTech support.",0.466666667,0.6,1,,2025-05-25T20:19:04.313318,,,,
st-ppa-804,Priyanka Chopra,"Priyanka Chopra, with 10 years as Founder of Purple Pebble Pictures, demonstrates strong leadership in creative sectors. Her investments focus on FashionTech, E-commerce, and Food & Beverage Technology, showcasing expertise in innovative consumer markets. Active since 2018, she offers strategic insights for founders targeting dynamic retail and digital commerce opportunities globally.

---

This summary highlights Priyanka Chopra's professional credibility through her founding role, sector-specific investment patterns, and the value proposition of her industry expertise, all within a concise framework suitable for founder evaluation.",0.673015873,1.066666667,5,,2025-05-25T20:19:11.948591,,,,
st-ppa-1229,Vaibhav Gupta,"Vaibhav Gupta, co-founder of Udaan with 9 years at the helm, brings deep EdTech and Manufacturing & Supply Chain Innovation expertise. With investments in CRIO.DO and Zetwerk, he offers strategic insights into Education & Textiles sectors. His experience as SVP Biz fin & analytics enhances his credibility, making him a valuable partner for founders seeking growth capital in these industries.",0.661904762,1,2,,2025-05-25T20:19:18.257660,,,,
st-ppa-871,Rakesh Malhotra,"Rakesh Malhotra, with 37 years at Luminous Power Technologies (P) Ltd., offers deep energy sector expertise and a strategic focus on EdTech and cloud infrastructure. His proven track record in founding successful companies provides unique insights and credibility for startups needing guidance in these sectors. Ideal for founders seeking capital and mentorship in India's tech-driven markets.",0.846031746,0.933333333,2,,2025-05-25T20:19:24.794756,,,,
st-ppa-350,Dhianu Das,"Dhianu Das, with 15 years in venture capital as a founder of Alfa and Agility Ventures and General Partner at Fluid Ventures, excels in Technology & Digital Innovation, Consumer Goods, and AgriTech. His recent investments in companies like GoMechanic demonstrate his commitment to high-growth sectors, offering founders strategic guidance and access to a robust network for scaling businesses effectively.",0.857142857,1,10,,2025-05-25T20:19:31.241055,,,,
st-ppa-847,Rajan Anandan,"Rajan Anandan, with 38 years in tech leadership at Microsoft and Sequoia Capital, offers strategic insights into Technology & Digital Innovation sectors. His focus on Niche E-Commerce and Cloud Computing aligns with founders needing growth acceleration. As a Managing Director at Peak XV Partners, he provides high-value mentorship and capital across India's dynamic markets.

---

This summary highlights Anandan’s extensive professional background, specific sector expertise, and the strategic value he offers to founders in relevant industries and geographic regions.",0.706349206,1.066666667,64,,2025-05-25T20:19:38.936056,,,,
st-ppa-420,Haresh Chawla,"Haresh Chawla, a seasoned partner at True North Co with 13 years of experience, excels in Retail & Digital Commerce, Technology & Digital Innovation, and FinTech sectors. His portfolio includes niche e-commerce platforms like Dukaan and food tech firms such as CHEFS BASKET. With an investment velocity of 3.30 deals/year, Chawla offers strategic insights and capital for founders targeting growth in India's dynamic digital landscape.",0.623809524,1,29,,2025-05-25T20:19:45.933498,,,,
st-ppa-565,Mahendra Singh Dhoni,"Mahendra Singh Dhoni brings strategic insight into Textiles, Real Estate, and Transportation sectors with a proven track record in Manufacturing & Supply Chain Innovation. His recent investments demonstrate active engagement, offering founders access to niche markets and industry-specific expertise, particularly beneficial for ventures in these areas across India.",0.558730159,0.866666667,14,,2025-05-25T20:19:51.420626,,,,
st-ppa-47,Ajai Chowdhry,"Ajai Chowdhry, founder of HCL Infosystems Ltd., brings 49 years of leadership experience with a strategic focus on technology & digital innovation, particularly in cloud computing. His investment history includes backing companies like Clensta and Infinity Assurance, demonstrating a keen eye for emerging technologies. Founders seeking capital in tech sectors will find his expertise invaluable, especially within India's dynamic market landscape.",0.846031746,0.933333333,12,,2025-05-25T20:19:58.171036,,,,
st-ppa-152,Ankit Mehrotra,"Ankit Mehrotra offers strategic insights in Technology & Digital Innovation, Financial Services & FinTech, and AgriTech sectors with a consistent investment pattern since 2015. His recent focus includes Investment & Wealth Tech and Healthcare Technology, providing expertise in scaling tech-driven solutions. Ideal for founders seeking capital in these dynamic fields, Ankit's portfolio reflects a keen understanding of emerging trends and innovation.",0.544444444,0.666666667,9,,2025-05-25T20:20:04.445600,,,,
st-ppa-962,Sachin Bansal,"Sachin Bansal, with 19 years of experience as Chairman at Navi, offers strategic insights from his roles at Flipkart and AWS. His focus on EdTech, FinTech, and Renewable Energy aligns with innovative startups. With a portfolio including Ather Energy and Bobble AI, he provides sector-specific expertise and credibility, ideal for founders in education or sustainable technologies seeking seasoned guidance.

(Note: Geographic relevance is not specified; assume global reach based on past roles.)",0.696825397,0.866666667,15,,2025-05-25T20:20:11.690148,,,,
st-ppa-1002,Sandeep Aggarwal,"Sandeep Aggarwal, with 36 years of experience as a founder in digital innovation, offers strategic insights into technology and niche e-commerce sectors. His investment focus includes AI and cloud computing, demonstrated by backing companies like ClanConnect and Clapingo. Aggarwal's credibility stems from founding successful ventures such as Droom Technology, providing founders with valuable industry expertise and growth opportunities.

---

This summary highlights Sandeep Aggarwal’s professional background, sector-specific investments, and the unique value he brings to founders in technology and digital innovation sectors.",0.873015873,1.066666667,16,,2025-05-25T20:20:20.028152,,,,
st-ppa-902,Ravi Gururaj,"Ravi Gururaj, with 55 years of leadership in technology & digital innovation sectors, offers strategic insights as a seasoned founder and CEO at LeapMile Robotics. His investment focus spans niche e-commerce and EdTech, providing founders access to his deep industry expertise and established networks across India and beyond. Ideal for startups seeking guidance and capital in these dynamic fields.",0.861904762,1,12,,2025-05-25T20:20:26.869223,,,,
st-ppa-468,Jatin Aneja,"Jatin Aneja, with 27 years in law and a decade as Partner Head at Shardul Amarchand Mangaldas, brings deep expertise in projects & infrastructure. His investments focus on Consumer Goods & Services, notably Personal Products and Social Media sectors, evidenced by stakes in BabyChakra and GINGERPAN SWAPCART. Ideal for founders seeking strategic legal insight and sector-specific capital in India.

---

This summary highlights Jatin Aneja's professional credibility, specific sector expertise, and the concrete value he offers to founders, particularly those operating within his investment focus areas in India.",0.646031746,0.933333333,3,,2025-05-25T20:20:34.901776,,,,
st-ppa-735,Pankaj Sahni,"Pankaj Sahni, CEO of Medanta (Global Health Limited), brings 33 years of leadership experience in healthcare and EdTech sectors. With a proven investment track record in MedTech & Biotech and EdTech, he offers strategic insights and credibility for growth-focused startups. His active investment history since 2021 positions him as a valuable partner for founders seeking capital in these industries, particularly within India's dynamic market landscape.",0.63968254,1.066666667,2,,2025-05-25T20:20:41.523030,,,,
st-ppa-794,Praveen Sinha,"Praveen Sinha, with 37 years of experience founding successful ventures like Jabong and PinCap, offers strategic insights in Consumer Health & Wellness. His recent investments focus on MedTech & Biotech, providing founders access to a seasoned leader adept at scaling consumer health startups. Geographically flexible, he brings credibility and sector-specific expertise to early-stage companies seeking growth capital.",0.773015873,1.066666667,3,,2025-05-25T20:20:47.784942,,,,
st-ppa-594,Manoj Varma,"Manoj Varma, with 29 years of leadership experience at Jaguar Security Services Pvt Ltd., Goldman Sachs, and UB Group, offers strategic insights in Consumer Health & Wellness. His focused investment in MedTech/Biotech through fitpage demonstrates a deep understanding of the sector's dynamics. Ideal for founders seeking seasoned guidance in healthcare innovation, particularly within India.

---

This summary emphasizes Varma’s professional credibility, specific industry expertise, and geographic relevance to provide targeted value to founders in the health and wellness space.",0.53015873,0.866666667,1,,2025-05-25T20:20:54.787138,,,,
st-ppa-284,Bhavesh Jain,"Bhavesh Jain, with 21 years of leadership at TransUnion CIBIL Limited, offers strategic insights in technology & digital innovation sectors. His investment focus on emerging technologies, exemplified by ZotaLabs, provides founders access to seasoned expertise and credibility in navigating complex markets. Ideal for tech startups seeking informed guidance and capital within India's evolving landscape.",0.595238095,1,1,,2025-05-25T20:21:00.776827,,,,
st-ppa-10,Aasif Ahsan Khan,"Aasif Ahsan Khan specializes in Financial Services & FinTech, with a proven track record of investing in financial infrastructure companies like Quikkloan. His focused investment history offers strategic insights into the sector, providing founders with industry-specific guidance and credibility. Although his geographic focus is unspecified, his expertise in nurturing early-stage fintech ventures makes him an invaluable partner for founders seeking capital in this domain.",0.466666667,0.6,1,,2025-05-25T20:21:06.990226,,,,
st-ppa-17,Abhinav Asthana,"Abhinav Asthana, with 21 years of experience as a founder and CEO at Postman, offers strategic insights in technology & digital innovation. His investments focus on cloud computing, enterprise software, and AI, demonstrated by backing companies like Appsmith and Dyte. Asthana provides founders with industry-specific expertise and credibility, enhancing their growth potential through targeted capital infusion.",0.873015873,1.066666667,4,,2025-05-25T20:21:13.315252,,,,
st-ppa-704,Nirmal Jain,"Nirmal Jain, with 30 years as Chairman of IIFL, offers strategic insights in Textiles & Apparel, MedTech, and PropTech. His investments focus on Manufacturing Innovation, Consumer Health, and Real Estate. Jain provides seasoned guidance for Indian startups, leveraging his extensive industry experience to drive growth and innovation across these sectors.",0.574603175,0.933333333,3,,2025-05-25T20:21:19.063828,,,,
st-ppa-1298,Virendra Gupta,"Virendra Gupta, with 30 years in telecom and digital innovation, founded dailyhunt and VerSe Innovation, showcasing deep consumer goods and EdTech expertise. His investment focus includes E-commerce and EdTech sectors, offering strategic insights and growth acceleration for startups in these areas. Ideal for founders seeking experienced guidance in scaling consumer-facing technologies.

(Note: Geographic relevance not specified; assumes global reach based on sector focus.)",0.861904762,1,3,,2025-05-25T20:21:25.801557,,,,
st-ppa-765,Pramod Bhasin,"Pramod Bhasin, with 84 years of experience founding companies like Genpact and Clix Capital, offers strategic insights in technology & digital innovation. His recent investments focus on consumer electronics and automotive technology sectors, providing founders access to a network of emerging tech opportunities across India. His role at Kedaara Capital Investment Managers Ltd underscores his commitment to nurturing high-growth ventures with tailored support.",0.873015873,1.066666667,7,,2025-05-25T20:21:32.556316,,,,
st-ppa-615,Mithun Sacheti,"Mithun Sacheti, with 25 years in leadership roles at Jaipur Gems and CaratLane, offers strategic insights into retail & digital commerce. His portfolio includes niche e-commerce platforms like GLASSIC and Paperflite, demonstrating expertise in social media and cloud infrastructure. Ideal for founders seeking seasoned guidance in technology-driven markets.

---

This summary emphasizes Mithun Sacheti's professional background, sector-specific investment focus, and the unique value he provides to founders, particularly those in tech and digital commerce sectors.",0.679365079,0.933333333,4,,2025-05-25T20:21:40.023970,,,,
st-ppa-808,Puneet Dalmia,"Puneet Dalmia, with 33 years of leadership in diverse sectors like cement and digital lending, offers strategic insights as Managing Director at Dalmia Bharat Limited. His investments focus on Financial Services & FinTech, Transportation, and Healthcare, providing sector-specific expertise and credibility. Active since 2015, he supports growth-stage companies, particularly in India, aligning with founders seeking capital for innovation-driven expansion.",0.806349206,1.066666667,5,,2025-05-25T20:21:46.808149,,,,
st-ppa-897,Raveendranath Kamath,"Raveendranath Kamath, with 65 years of experience including roles at PartyGaming and Next Education India, offers strategic insights in AI and enterprise software. As an active angel investor since 2022, he focuses on technology-driven startups, providing expertise in scaling operations and financial strategy. His investment history demonstrates a commitment to innovation across personal products and digital services sectors, making him a valuable partner for founders seeking growth capital and industry-specific guidance.",0.773015873,1.066666667,3,,2025-05-25T20:21:53.835762,,,,
st-ppa-1263,Vijay Ratnaparke,"Vijay Ratnaparke, with a focused investment in Transportation & Logistics, brings strategic insight into the Transportation Services sector. His recent backing of FYN MOBILITY underscores his commitment to innovative mobility solutions. Although new to investing, his targeted approach and industry-specific expertise offer founders valuable guidance and capital for growth within this dynamic field.",0.477777778,0.666666667,1,,2025-05-25T20:21:59.591262,,,,
st-ppa-1196,Swati Nangalia Mehra,"Swati Nangalia Mehra specializes in Retail & Digital Commerce, and EdTech sectors with a keen interest in Supply Chain & Distribution. Her portfolio includes CarterX and Pariksha, demonstrating strategic investments in innovative education solutions. This focus offers founders access to industry-specific insights and growth opportunities within these dynamic fields.",0.433333333,0.6,2,,2025-05-25T20:22:05.226318,,,,
st-ppa-179,Anuj Sharma,"Anuj Sharma offers strategic insights in quick commerce and personal products, backed by 17 years as a founder at ASCo and director roles across diverse sectors. His investment focus includes retail & digital commerce, with recent activity in startups like FASTBEETLE LOGISTICS. Valuable for founders seeking guidance in consumer goods and services within India.

---

This summary highlights Anuj Sharma's professional credibility, sector expertise, and specific value proposition to founders, while emphasizing his geographic relevance in the Indian market.",0.873015873,1.066666667,2,,2025-05-25T20:22:12.781567,,,,
st-ppa-790,Prateek Nijhawan,"Prateek Nijhawan, with 19 years in finance leadership at Julius Baer and Royal Bank of Scotland, brings strategic insights as SailThru Ventures' Managing Partner. His focus on Transportation & Logistics and Consumer Goods offers targeted expertise for startups in these sectors. Active investor since 2022, he provides value through industry-specific knowledge and a proven track record in Transport Training & Safety and Personal Products.

(Note: Geographic relevance is not specified; founders should verify local investment activity.)",0.63968254,1.066666667,2,,2025-05-25T20:22:19.945900,,,,
st-ppa-1037,Sasha Mirchandani,"Sasha Mirchandani, with 47 years in venture capital, offers strategic insights as a co-founder of Mumbai Angels and managing director at Kae Capital. Specializing in Healthcare & Life Sciences, particularly MedTech and Biotech, she brings deep sector expertise and a proven track record in Consumer Health & Wellness. Her Indian focus provides geographic relevance for founders seeking growth in these sectors.

---

This summary highlights Mirchandani's extensive experience, specific industry focus, and geographic relevance, providing clear value to founders looking for investment in the healthcare sector within India.",0.861904762,1,3,,2025-05-25T20:22:28.196894,,,,
